frequency,monetary,recency
1,119.0,136
1,18.99,476
3,783.8,169
1,16.9,214
1,269.9,553
1,89.9,297
1,53.9,192
1,29.0,335
1,36.76,364
1,69.9,282
1,250.0,282
1,1200.0,370
1,78.0,75
1,23.9,587
1,99.99,477
1,17.89,157
1,26.9,495
1,55.65,15
1,49.0,283
1,120.0,142
1,59.0,166
1,99.9,212
1,193.8,286
1,59.0,268
1,10.42,166
1,31.2,230
1,99.0,583
1,79.9,182
1,45.9,158
1,49.9,490
2,369.98,286
1,39.99,355
1,269.0,73
1,29.0,106
2,130.0,64
1,49.9,86
1,29.9,111
1,91.9,153
1,9.9,69
1,56.99,188
1,129.99,353
1,79.9,380
1,44.9,279
1,159.99,437
1,157.77,234
1,19.99,199
1,19.0,589
1,99.0,282
1,63.9,210
1,109.99,25
1,149.9,190
1,59.9,25
1,105.0,45
1,34.9,80
1,987.0,159
1,150.0,101
1,69.0,208
1,39.9,128
1,99.99,203
1,14.6,219
1,114.9,234
1,16.9,301
1,250.9,257
1,21.9,266
1,37.99,227
1,169.9,132
2,119.8,66
1,54.9,285
1,49.99,524
1,59.9,33
1,31.0,507
1,81.99,368
1,44.9,35
1,49.9,176
1,4.78,227
1,130.0,450
1,13.65,227
1,87.5,97
1,79.99,348
1,79.49,307
1,59.9,187
1,70.97,270
1,270.0,299
1,19.8,381
1,13.65,267
1,300.0,286
1,56.99,404
1,389.89,229
1,53.99,238
1,3109.99,40
1,25.0,79
1,49.9,282
1,20.0,241
1,85.9,125
1,44.9,465
1,22.35,31
1,69.99,108
1,129.99,290
1,29.99,277
1,199.98,583
1,98.9,307
1,39.0,473
2,264.8,99
1,99.99,275
1,299.0,177
1,505.5,169
1,46.9,402
1,69.99,161
1,109.66,281
1,47.49,179
1,49.9,175
1,59.99,216
1,289.9,493
2,136.24,113
1,109.99,172
1,229.99,170
1,220.0,17
1,31.8,358
1,18.0,329
1,58.9,370
1,29.99,175
1,79.9,113
1,22.99,30
1,34.97,71
1,325.0,188
1,399.0,489
1,174.9,511
1,95.9,347
1,24.9,377
1,59.9,270
1,67.49,80
1,119.9,201
1,358.9,235
1,104.0,200
1,80.0,229
1,89.99,230
1,13.99,154
1,69.97,307
1,153.0,330
1,47.65,165
1,248.0,107
1,26.1,87
2,75.9,164
1,37.9,185
1,576.21,530
1,50.0,101
1,79.0,292
1,40.5,213
1,37.99,269
1,89.99,82
1,149.99,268
3,87.0,215
1,149.0,69
1,105.0,44
1,149.94,186
1,60.0,74
2,223.9,195
1,64.9,474
1,122.99,256
1,299.0,131
1,27.99,160
1,84.9,367
1,129.9,248
1,499.25,145
1,95.0,166
1,129.9,158
1,95.0,16
1,259.99,273
1,48.9,139
1,39.9,85
1,89.99,207
1,69.9,158
1,122.99,199
1,25.9,191
1,89.9,62
1,21.9,216
1,12.9,109
1,192.99,208
1,149.9,146
3,85.69999999999999,562
2,26.6,290
1,27.9,234
1,139.99,208
1,55.0,122
1,92.97,26
1,38.0,205
1,79.0,370
1,99.99,541
1,59.45,199
2,120.0,336
1,72.49,195
1,64.99,116
1,29.75,207
1,292.99,351
1,59.9,30
1,34.9,174
2,90.99,219
1,48.0,520
1,227.8,265
1,399.9,492
1,99.9,207
1,24.99,166
1,98.9,228
1,57.0,212
1,18.9,181
2,324.0,319
1,89.0,59
1,58.9,190
1,21.5,699
1,79.0,355
1,69.0,475
1,56.99,267
1,159.99,341
2,106.8,363
1,102.9,472
1,19.9,374
1,61.99,156
1,124.0,44
1,55.49,214
1,29.99,181
1,29.99,214
1,49.9,405
1,54.9,224
1,139.0,279
1,48.9,9
2,140.85,336
1,31.9,414
1,43.5,276
1,55.0,565
1,37.9,321
1,79.0,260
2,159.8,277
2,154.0,405
1,89.99,269
1,84.8,582
1,34.65,537
1,49.9,31
1,299.0,504
3,225.0,193
1,29.98,178
1,310.0,550
1,19.9,197
1,39.99,139
1,64.99,133
1,391.87,181
1,49.9,17
1,14.9,387
1,55.0,408
1,119.9,274
1,139.94,289
1,29.99,313
1,59.99,300
1,21.6,227
1,299.0,170
1,125.0,190
1,69.9,467
1,489.9,232
1,34.99,157
2,119.8,189
1,144.41,207
2,189.89,388
1,149.9,251
2,112.98,285
1,12.0,110
1,277.72,119
1,79.9,84
1,43.99,523
1,69.9,418
2,1249.49,366
1,46.99,280
1,64.8,60
1,69.9,78
1,59.9,280
1,24.9,395
1,23.9,417
2,332.99,318
1,37.49,280
2,63.53,7
1,146.0,285
1,106.99,273
1,539.92,185
1,91.0,109
1,149.0,393
1,180.0,83
1,20.99,197
1,1106.99,143
1,319.9,281
1,125.0,190
1,58.67,26
1,62.45,423
2,174.9,149
1,15.9,452
1,25.9,414
1,27.99,282
1,99.99,534
1,137.5,263
1,59.9,203
2,68.89,158
1,99.99,400
1,29.99,202
1,62.9,54
2,230.0,260
1,15.9,339
1,22.8,153
1,78.0,312
1,179.49,139
1,99.9,43
1,38.0,91
1,89.9,490
1,65.0,150
1,159.9,193
1,53.2,277
1,39.9,127
1,14.49,85
1,147.9,301
1,269.0,145
1,51.98,328
1,112.33,165
1,49.9,32
1,76.25,184
1,89.18,239
1,23.99,282
1,107.0,200
1,107.7,130
2,72.89,728
1,219.9,132
2,59.98,78
1,113.25,27
1,242.01,83
1,145.0,124
1,999.0,185
1,39.0,489
1,53.9,158
1,1648.0,175
1,75.99,537
1,22.99,486
1,19.9,182
1,299.9,201
1,96.9,212
1,199.9,161
2,386.25,490
1,99.0,126
1,149.94,132
1,69.99,242
1,139.0,277
2,158.0,403
1,74.99,108
1,150.49,439
1,19.0,247
1,39.9,454
1,949.9,171
1,25.0,165
1,179.0,113
2,229.98,397
1,157.49,219
1,129.9,253
1,39.99,174
1,18.75,160
1,113.0,278
1,49.9,571
1,199.0,158
1,143.8,199
1,48.9,352
1,327.49,180
1,292.9,513
1,109.9,145
1,95.0,158
1,49.0,12
1,61.6,527
2,189.89,501
1,89.9,335
1,79.0,11
1,231.7,282
1,113.89,27
1,1106.99,147
1,179.0,123
1,229.0,298
1,100.79,221
1,27.9,163
1,150.0,224
1,26.9,392
1,79.9,356
1,129.99,587
1,52.0,237
1,21.9,232
2,372.84,216
1,86.9,188
1,18.9,224
2,103.6,181
1,97.65,180
1,106.0,108
1,89.9,514
1,44.9,199
1,159.0,538
1,146.21,176
1,89.0,68
1,69.99,244
1,57.89,108
1,30.0,13
1,29.35,325
1,119.9,31
1,59.9,480
1,34.99,379
1,119.99,583
1,99.99,203
2,35.98,522
1,49.9,49
1,269.9,25
1,149.89,352
1,34.9,167
1,109.99,543
1,49.9,696
1,219.97,389
1,134.9,424
1,29.5,266
1,79.99,137
1,62.21,60
1,39.9,332
1,79.99,428
1,199.0,194
1,139.9,235
1,1106.99,148
1,149.99,419
1,54.9,354
1,79.9,186
2,225.88,79
1,159.99,116
1,59.9,248
1,182.0,370
1,99.9,279
1,165.0,42
1,124.9,350
1,13.7,275
2,498.0,201
1,54.9,393
1,389.0,197
1,599.39,280
1,89.8,225
1,39.99,189
1,14.99,157
1,29.8,286
3,225.88,273
1,99.99,203
1,150.0,185
1,129.9,253
3,154.2,241
1,14.2,144
1,189.9,114
1,89.9,48
1,39.99,60
1,19.9,242
1,109.5,404
2,105.89,318
1,559.0,258
1,100.8,235
1,113.54,72
1,559.0,261
1,599.0,50
1,269.9,91
1,289.0,187
1,419.0,273
1,39.9,167
1,149.9,487
1,179.9,30
1,99.99,356
2,105.8,164
1,55.99,95
1,279.9,394
1,219.9,417
1,149.9,33
1,108.99,114
1,39.9,151
1,129.0,128
1,84.99,477
1,69.9,116
1,76.0,306
1,79.9,165
1,149.99,257
1,69.9,206
2,179.8,458
1,38.0,227
1,49.9,246
1,120.0,272
1,14.9,70
1,245.9,187
1,109.9,236
1,29.0,162
1,24.99,156
1,49.9,23
1,429.9,108
1,88.0,234
1,61.99,181
1,19.0,554
1,15.0,188
1,146.99,426
1,364.0,46
1,196.0,189
1,43.5,487
1,63.9,175
1,75.0,261
1,79.99,354
1,12.5,14
2,267.2,274
1,219.0,222
1,14.99,300
1,59.9,439
1,439.9,182
1,19.9,194
1,100.0,181
1,45.0,513
1,53.9,174
1,213.0,173
1,24.0,104
1,179.0,114
1,125.0,478
1,46.9,231
1,119.99,117
1,120.0,174
2,344.89,334
1,108.9,291
1,85.9,178
1,138.0,226
1,399.0,167
1,219.9,118
1,99.9,144
1,219.98,537
1,325.0,345
1,159.77,303
1,45.0,490
1,110.0,171
1,96.9,574
1,129.0,70
1,110.32,115
1,79.9,106
1,189.0,24
1,34.9,79
1,379.9,188
2,375.34,84
1,50.0,92
1,52.98,29
1,21.65,265
2,112.35,99
1,2299.95,52
1,44.9,143
1,150.78,386
1,15.0,696
1,55.0,37
2,142.61,277
1,84.9,81
1,178.5,557
1,18.9,224
1,56.0,475
1,370.0,181
1,129.9,261
4,399.6,353
1,459.0,71
1,559.0,255
1,120.0,256
1,18.9,575
1,99.9,221
1,110.0,135
2,253.38,159
1,49.0,213
1,334.89,304
1,54.4,176
1,349.9,542
1,349.9,144
1,259.9,467
1,23.33,191
1,84.44,220
1,149.87,298
1,129.0,271
4,118.02,136
1,144.99,197
1,163.9,575
1,17.9,263
1,169.9,537
1,24.99,289
1,359.99,280
1,169.9,150
1,248.0,70
1,79.0,59
1,59.9,568
1,169.9,320
1,34.9,534
1,1019.0,217
1,299.99,276
1,169.9,486
1,189.0,103
1,14.9,249
1,85.0,256
1,26.99,167
1,59.9,396
1,49.0,315
1,90.0,34
1,45.9,387
1,99.99,25
2,124.0,342
1,8.9,84
1,75.0,194
2,267.9,291
1,29.9,271
1,45.0,188
1,85.0,193
1,72.0,191
1,24.0,32
1,38.9,331
1,214.9,579
1,59.9,162
1,45.9,151
1,49.9,268
1,111.9,372
1,34.9,60
1,97.0,495
1,18.9,281
1,485.0,283
1,33.0,35
1,99.99,505
1,60.0,147
1,169.0,218
1,39.9,48
1,101.7,485
1,510.0,344
1,574.2,112
1,74.9,238
1,289.9,495
1,139.9,180
2,290.0,0
2,106.0,144
1,21.9,293
2,89.8,107
1,119.0,258
1,64.9,282
1,149.9,277
1,175.0,188
2,239.8,271
1,391.25,91
1,21.99,324
1,79.9,204
1,13.99,284
1,79.99,152
1,45.0,300
1,32.5,696
1,144.99,187
1,50.0,192
1,32.0,22
1,687.0,266
1,51.5,695
1,99.99,206
1,129.9,320
1,4.9,508
1,299.0,224
1,32.9,282
1,99.99,202
1,94.0,277
1,196.99,306
1,172.04,146
1,119.9,580
1,33.0,139
1,99.0,124
1,199.9,187
2,354.9,218
1,13.65,178
1,12.25,203
1,299.99,173
2,125.98,203
2,177.9,40
1,250.9,250
1,71.0,698
1,80.0,160
1,78.0,41
1,345.5,204
1,59.9,589
1,39.99,199
1,154.0,165
1,265.0,183
1,699.9,55
1,134.9,190
1,49.3,428
1,24.9,352
1,76.9,286
1,104.9,174
1,299.0,394
1,559.0,282
1,519.0,116
2,44.99,15
2,382.0,186
1,87.85,234
1,79.9,116
1,688.0,145
1,989.0,167
1,20.9,33
1,129.0,167
1,63.9,542
1,14.99,231
1,30.0,28
1,215.0,172
1,24.99,124
1,629.9,230
1,146.9,536
1,170.0,31
1,19.9,189
1,169.9,137
1,99.9,42
1,849.99,309
1,174.9,209
1,12.25,280
1,79.0,282
1,299.0,418
1,58.67,221
1,20.9,541
1,629.0,594
1,39.9,30
1,43.29,103
1,162.38,285
1,59.0,494
1,29.0,275
1,163.0,30
1,179.99,286
1,72.23,130
1,80.0,198
2,58.98,468
1,69.45,106
2,74.8,264
2,101.0,216
1,194.0,120
1,49.9,157
2,54.9,223
1,54.99,167
1,64.9,65
1,250.0,240
1,19.9,30
1,85.71,159
1,557.0,153
1,37.9,302
1,69.9,233
1,89.9,108
1,196.99,318
1,59.9,219
1,179.0,293
1,620.1,508
1,14.9,188
1,849.0,97
1,75.0,186
1,69.9,160
1,169.9,87
1,55.0,88
1,165.9,141
1,19.0,47
1,89.9,298
1,237.99,452
1,129.9,244
1,75.0,282
1,230.0,132
1,115.0,173
3,245.4,566
1,599.0,698
1,59.0,361
1,370.47,277
1,199.9,277
1,59.0,411
1,80.0,71
1,149.0,36
1,99.9,67
1,97.65,178
1,42.0,111
1,34.0,15
1,59.99,45
1,39.9,246
1,40.5,362
1,19.9,313
1,59.9,308
2,74.8,78
1,45.9,170
4,148.79,219
1,180.0,268
2,110.5,378
1,240.0,418
1,26.0,187
1,116.9,282
1,284.1,284
1,94.99,72
1,168.9,190
1,119.0,120
1,22.0,384
1,67.97,155
1,59.9,197
1,299.0,351
2,119.8,486
1,389.0,369
1,160.0,67
1,122.99,243
2,50.0,172
1,29.0,118
1,89.9,470
1,129.0,169
1,12.0,576
2,106.96,13
1,125.0,17
1,25.0,318
1,73.35,453
1,89.9,6
1,199.9,10
1,69.9,332
1,50.7,281
1,149.9,173
1,140.0,193
1,109.9,270
1,89.9,241
1,129.99,170
1,169.0,230
1,529.89,232
1,34.99,282
1,75.0,207
1,298.0,177
1,70.89,303
1,34.99,345
1,17.9,144
2,139.49,108
1,1009.0,242
1,18.9,188
1,122.99,180
1,129.9,279
1,98.9,349
1,16.99,496
1,42.99,451
1,85.5,262
1,79.99,209
2,231.0,140
1,84.99,282
1,39.9,180
1,170.0,32
1,38.6,350
1,297.9,316
1,34.9,604
1,28.99,197
1,59.9,529
1,229.99,494
1,269.0,179
1,97.0,184
1,49.7,358
1,58.99,396
1,92.1,159
1,189.9,130
1,598.9,192
1,249.99,353
1,89.0,488
1,52.5,536
2,179.8,344
2,231.3,68
1,39.5,169
1,35.0,223
1,135.0,406
1,460.0,221
1,115.0,182
1,45.9,110
1,185.94,209
1,205.9,48
1,50.0,258
1,24.99,277
1,129.0,282
1,182.53,369
1,99.0,150
1,149.0,223
1,65.0,32
1,49.9,199
1,137.0,143
1,99.9,27
1,69.9,181
1,149.9,476
1,29.99,500
1,299.99,164
2,296.98,163
1,64.99,110
1,131.9,388
1,97.0,283
1,197.9,68
1,176.0,600
1,84.9,134
1,159.9,170
1,529.99,151
1,125.9,233
1,549.0,282
1,29.9,47
2,188.56,230
1,185.0,89
1,57.31,156
1,138.0,140
1,32.9,318
2,298.9,572
1,49.95,104
1,320.0,349
1,44.9,443
1,115.97,383
1,29.9,197
1,989.0,165
2,87.89,26
1,26.1,284
1,159.9,565
1,89.9,112
1,29.9,145
2,353.98,136
1,139.9,397
1,12.3,149
1,69.99,30
1,399.94,292
1,89.99,381
1,64.8,694
1,45.8,185
1,129.9,326
1,59.9,284
1,79.9,26
1,113.9,109
1,59.9,318
1,199.9,91
1,129.9,247
1,13.99,233
1,299.9,119
1,279.9,376
1,29.9,355
1,69.9,248
1,8.0,106
1,69.0,46
1,49.9,204
1,599.0,250
1,99.99,507
1,746.0,423
1,117.3,158
1,750.0,205
1,19.0,274
1,138.0,114
1,34.9,188
1,64.9,238
1,57.8,202
1,66.9,282
1,35.0,194
1,129.99,424
1,160.0,156
1,78.45,254
1,123.4,210
1,21.45,318
1,177.0,341
1,124.9,74
1,148.75,351
1,158.4,233
1,85.9,341
1,59.9,180
1,74.99,111
1,50.9,544
1,15.3,277
1,149.0,79
1,399.9,290
1,59.9,189
1,172.5,268
1,49.99,221
1,25.2,23
1,32.0,282
1,150.0,371
1,25.0,378
1,44.06,67
1,39.9,322
1,72.9,200
1,189.99,111
1,129.99,586
4,152.0,696
1,99.9,189
1,25.5,149
3,323.70000000000005,283
1,19.9,171
1,22.9,186
1,39.9,66
1,159.0,69
1,50.0,239
1,300.0,369
1,66.99,27
1,95.99,532
1,139.0,500
1,89.5,446
1,15.9,299
2,186.0,471
1,749.9,177
1,99.9,25
1,179.0,286
1,69.9,165
2,180.8,115
1,24.79,491
1,129.9,283
1,181.56,227
1,58.99,277
1,229.0,16
1,14.9,110
1,149.9,176
1,110.99,208
2,354.8,598
2,144.77,174
2,112.8,418
1,33.99,47
1,185.49,170
1,41.99,87
1,99.0,4
1,55.0,41
1,59.99,19
1,9.0,182
1,112.0,457
1,99.99,394
1,17.9,290
1,49.0,282
1,119.9,268
1,219.9,536
1,69.9,208
1,59.9,189
1,18.9,356
1,24.6,209
1,44.0,324
1,110.0,321
1,79.0,221
1,115.99,171
1,109.2,403
1,34.9,31
1,15.75,485
1,44.99,137
1,9.9,300
1,249.99,192
2,102.8,340
2,136.8,237
1,72.5,194
1,19.99,99
1,215.0,163
1,99.9,201
1,99.99,209
1,149.9,154
1,590.0,267
1,33.41,405
1,139.9,262
1,84.44,250
1,989.0,167
1,155.0,318
1,84.9,98
1,250.0,227
1,124.9,316
4,160.0,300
3,60.62,442
2,2078.5,299
1,19.5,296
1,79.0,410
1,69.9,307
1,1790.0,49
1,169.9,272
1,98.0,118
1,103.9,110
1,110.0,149
1,116.91,199
1,110.0,136
1,99.9,169
1,89.99,325
1,22.9,287
3,76.35,54
2,143.64,457
1,23.99,158
1,119.9,282
1,165.9,35
1,79.99,227
1,370.47,271
1,199.9,276
1,148.0,230
1,89.98,187
1,34.99,264
2,164.25,184
1,59.9,282
1,89.9,293
1,320.0,120
1,359.0,79
2,107.0,136
1,8.99,426
1,60.0,124
1,89.79,221
1,115.0,266
1,70.97,269
1,229.9,498
1,225.0,270
1,29.0,20
1,41.99,260
1,59.9,230
2,260.9,228
1,399.9,386
1,18.9,209
1,90.0,116
1,169.0,125
1,30.1,278
1,79.0,335
1,129.9,310
1,369.0,124
1,59.9,467
1,159.94,222
1,25.97,41
1,78.0,94
1,40.0,383
1,74.9,187
2,153.0,303
2,128.89,218
1,271.25,212
1,220.0,267
1,159.9,23
1,146.99,316
1,1055.9,188
2,196.93,182
1,114.5,537
1,69.0,132
1,12.9,269
1,79.9,347
1,74.9,264
1,38.0,167
2,149.99,280
1,69.9,266
1,34.99,529
1,339.9,161
1,50.9,199
1,31.6,69
1,64.99,318
1,177.0,532
1,95.0,175
1,25.0,184
2,105.23,235
1,159.9,272
1,56.99,198
1,133.0,277
1,82.69,137
1,86.9,118
1,18.9,382
1,38.9,276
2,199.8,282
1,108.0,215
1,31.9,407
1,18.9,160
1,21.9,76
2,116.3,150
1,39.9,255
1,55.9,175
6,146.0,320
1,84.89,212
1,49.9,184
1,68.0,90
1,39.9,215
1,95.4,8
1,39.9,157
1,425.0,422
1,299.0,151
1,156.0,120
1,39.0,145
1,119.99,417
1,29.99,31
1,28.9,282
1,45.0,112
1,39.9,538
1,15.75,550
2,78.9,167
1,55.9,323
1,49.99,470
1,259.99,34
1,79.99,141
1,76.25,185
1,69.99,26
1,59.0,164
1,89.9,278
1,259.6,281
3,235.9,349
1,229.99,227
1,44.99,187
1,49.0,182
1,30.0,569
1,98.99,515
1,54.9,566
1,399.0,505
1,55.0,45
1,129.0,360
1,21.99,164
1,99.0,315
1,144.9,260
1,125.0,20
1,129.89,110
1,39.9,176
1,279.1,554
1,59.9,570
1,189.0,273
1,57.89,56
1,39.9,420
1,84.99,260
1,49.99,195
1,79.9,136
1,269.9,123
1,25.0,522
1,269.0,453
1,29.99,23
2,399.4,144
2,241.89,116
2,278.79,212
1,69.99,274
2,193.73,579
1,122.99,285
1,599.0,181
1,89.5,454
1,76.9,420
1,129.0,87
1,122.99,165
1,26.99,216
1,59.0,359
1,69.9,293
1,59.9,199
1,1300.0,366
1,30.9,552
2,105.4,514
1,49.99,31
1,1599.0,234
1,11.9,123
1,184.9,42
2,25.76,492
1,175.0,195
1,169.9,191
1,69.99,520
1,98.0,409
1,249.99,268
1,89.9,338
1,138.0,160
1,69.9,432
1,49.9,476
1,29.98,197
2,98.0,106
1,49.9,304
1,59.9,432
1,69.9,695
1,49.0,412
1,129.9,147
1,51.15,315
1,149.9,181
1,129.9,126
1,389.0,197
1,29.5,501
1,289.0,163
1,65.0,238
1,99.9,277
1,99.9,94
1,526.0,220
1,29.9,207
1,78.0,191
1,144.2,553
1,86.0,46
1,234.0,141
1,99.0,229
1,149.9,179
1,539.0,79
1,129.9,223
1,309.99,361
1,150.4,196
1,160.55,239
1,99.0,381
1,59.99,186
1,82.94,81
1,29.99,282
1,120.0,184
1,119.0,47
1,349.58,495
1,139.9,279
1,34.3,301
1,169.99,231
1,49.9,543
1,52.0,178
1,145.9,306
1,109.99,503
1,129.9,197
3,209.7,105
1,1100.0,149
1,146.7,191
1,166.99,271
1,50.0,269
1,79.0,280
1,16.9,166
1,49.9,137
1,199.99,150
1,155.97,49
1,53.9,167
1,25.9,262
2,178.0,87
1,17.53,37
1,210.0,215
1,80.0,20
1,56.99,81
1,58.99,286
1,79.9,136
1,57.31,402
1,83.0,49
1,61.9,222
1,29.0,395
1,64.89,165
1,188.0,117
1,35.9,106
1,239.0,502
1,69.9,342
1,19.99,409
1,79.9,109
1,69.9,542
1,124.9,107
1,129.0,601
1,84.9,406
1,122.99,48
1,24.99,138
1,139.9,181
1,139.77,108
1,13.99,350
1,37.5,431
1,49.0,170
1,52.9,148
1,19.89,248
1,50.0,81
2,315.9,127
1,35.0,65
1,79.9,109
1,499.99,170
1,125.0,282
1,151.9,160
1,159.9,181
1,24.99,327
1,320.0,115
1,887.0,186
1,177.24,556
1,29.9,272
1,51.49,158
1,119.9,525
1,79.9,150
1,66.9,282
1,19.5,208
1,57.9,168
1,122.99,272
1,10.99,191
1,139.99,33
1,90.0,325
2,59.98,282
1,39.99,154
1,280.0,320
1,249.9,215
1,149.9,545
1,29.99,431
1,79.0,408
1,29.9,545
1,32.7,422
1,40.5,269
1,18.65,320
1,194.9,171
1,89.0,272
1,82.95,537
1,30.97,585
1,2433.6,171
2,94.0,245
1,690.0,144
1,33.99,90
1,49.0,479
1,329.9,76
1,45.99,168
1,284.0,191
1,115.0,541
2,116.99,165
1,159.77,152
1,89.99,223
1,109.9,180
1,179.0,61
1,49.99,416
1,26.9,387
1,145.0,233
1,125.0,20
1,65.0,293
1,52.0,122
1,143.54,215
2,179.8,279
1,790.0,218
1,35.0,122
1,75.0,87
2,98.0,138
1,519.0,381
1,198.0,288
1,9.99,39
1,1500.0,458
1,717.71,533
1,1999.99,444
1,40.0,273
1,279.9,222
1,99.99,294
2,118.9,384
1,39.99,189
1,98.0,194
1,199.9,222
1,129.9,206
1,35.0,429
1,19.7,540
2,158.8,81
1,55.9,127
1,379.9,128
1,121.97,249
1,196.99,293
1,56.99,139
1,14.9,320
1,19.9,411
1,21.99,177
2,346.01,12
1,589.0,468
1,69.9,111
1,189.0,32
1,110.0,129
1,109.9,437
1,99.9,59
1,98.0,92
1,48.9,282
1,35.9,163
1,27.99,182
1,99.0,584
2,139.89,143
1,10.9,348
1,78.0,125
1,88.9,283
1,42.0,19
1,79.99,210
1,34.99,211
1,16.0,398
1,189.98,160
1,149.0,245
1,209.9,155
1,13.65,127
1,29.99,298
1,13.7,214
2,222.0,149
1,18.9,326
1,14.99,222
1,149.0,211
1,59.9,160
1,388.0,286
1,19.89,74
1,103.9,122
1,59.9,334
1,35.0,167
1,28.49,137
1,69.9,525
1,179.0,278
1,179.9,383
1,58.46,181
1,119.9,173
1,129.9,367
1,498.9,84
1,108.99,443
1,69.9,235
2,259.0,229
1,145.0,117
2,118.0,29
3,968.8,170
1,31.9,370
1,31.89,465
1,86.0,54
1,84.0,273
1,79.99,168
1,64.99,124
1,48.9,189
1,99.99,444
1,39.9,129
2,91.98,172
1,72.9,319
2,134.0,318
1,85.0,187
1,849.0,84
1,59.99,276
1,289.9,328
2,76.89,208
1,37.9,195
1,27.9,284
1,130.0,211
1,129.0,44
1,144.99,587
1,85.5,314
1,99.0,231
1,169.9,258
1,48.99,292
1,256.9,230
1,115.99,539
1,74.9,187
1,74.9,163
1,29.99,427
1,420.0,376
1,52.11,395
1,777.0,235
1,249.9,208
1,44.99,53
1,128.9,59
1,26.69,506
1,99.99,202
1,32.9,430
1,44.99,67
1,21.9,162
2,271.8,283
1,49.0,217
1,299.99,363
1,29.9,332
1,150.0,228
1,72.9,66
1,76.25,184
1,87.0,325
1,139.9,168
1,129.9,298
1,249.9,140
2,33.4,234
1,52.99,321
1,59.99,199
1,57.0,698
1,99.9,180
1,69.9,493
1,249.8,276
2,129.0,221
1,48.67,393
1,74.99,19
1,110.0,517
1,59.9,470
1,134.0,100
1,29.99,194
2,108.17,140
1,149.9,398
1,539.0,53
1,46.9,53
1,69.0,215
1,25.9,533
1,49.95,130
1,129.9,138
3,339.65,27
2,79.99,222
1,37.0,489
1,19.9,209
1,110.0,129
1,192.99,209
1,265.0,68
1,1890.0,91
1,175.9,568
1,269.9,543
1,52.9,184
1,14.99,223
1,42.97,50
1,68.0,182
1,140.0,282
1,53.9,184
1,139.2,109
2,369.89,189
1,93.97,233
1,99.9,147
1,25.0,381
1,67.91,542
1,35.99,225
1,250.0,149
1,89.9,164
1,47.9,87
1,139.99,543
1,69.99,246
1,88.95,239
2,134.9,27
1,259.46,424
1,58.67,179
1,29.9,20
1,76.89,281
1,11.99,89
1,56.99,80
1,99.77,45
3,209.7,357
1,235.0,186
1,47.99,49
1,116.0,335
1,24.5,248
1,27.9,170
1,69.9,375
1,44.1,322
1,29.99,97
1,74.49,284
2,148.0,274
1,149.94,185
1,49.0,258
1,29.0,82
1,89.9,88
1,23.99,238
1,39.8,178
1,54.9,318
1,140.0,151
1,194.99,300
1,69.99,244
1,137.4,354
1,9.9,187
2,49.0,281
1,119.99,319
1,199.99,457
1,122.99,199
1,42.99,252
1,69.9,335
2,56.9,12
1,49.9,37
1,32.0,152
1,14.9,282
1,299.9,293
1,83.8,174
1,69.9,478
1,24.99,118
1,115.5,427
1,89.98,358
1,18.49,25
1,19.0,173
3,699.63,417
1,21.9,191
1,239.9,384
1,69.9,473
1,25.99,469
1,239.9,287
1,19.9,33
2,637.9,222
1,109.9,321
1,115.99,496
1,129.9,106
1,389.0,198
1,45.8,40
1,392.55,500
1,105.9,177
1,249.9,235
1,139.99,91
1,44.99,118
1,39.49,207
1,59.9,35
1,259.0,257
1,23.4,445
1,100.0,151
1,66.9,535
1,27.99,294
1,82.99,321
2,33.8,88
1,69.0,10
1,29.0,15
1,69.89,147
1,55.0,108
2,70.98,292
1,49.0,383
1,8.88,35
1,360.0,167
1,180.0,494
1,45.99,176
1,14.89,179
1,319.0,83
1,129.0,18
1,59.7,224
3,192.19,424
1,149.97,170
1,269.0,183
1,20.3,154
1,100.4,174
2,152.35000000000002,44
1,119.99,126
1,2350.0,27
1,759.0,453
1,29.9,275
2,99.0,82
1,579.99,98
1,17.99,221
1,99.9,278
1,18.9,174
1,49.0,294
1,29.99,206
1,33.0,341
1,56.99,376
2,84.8,332
1,18.99,166
1,53.0,27
1,129.99,532
1,94.99,437
1,42.9,201
1,179.0,115
2,204.8,489
1,39.9,364
1,158.4,270
1,45.99,267
1,109.99,566
1,69.9,348
1,27.9,433
3,153.88,391
1,39.0,92
1,53.9,140
1,179.9,363
1,49.95,182
1,119.9,163
1,144.56,167
1,56.99,345
1,52.9,19
1,18.99,481
2,59.8,39
1,28.99,297
1,69.9,199
1,30.0,264
1,119.9,213
1,148.91,236
1,59.9,262
1,59.0,282
1,39.0,361
1,29.99,167
1,108.0,122
1,22.66,276
1,89.9,79
1,13.99,291
2,224.9,290
1,91.2,171
1,73.5,281
1,49.0,332
1,248.99,397
1,69.9,73
1,198.5,174
1,64.89,274
1,89.9,280
1,284.8,177
1,450.0,196
1,169.0,120
1,199.0,113
2,298.0,223
1,99.99,201
1,364.0,61
2,119.9,210
2,218.9,149
1,99.9,345
1,129.9,367
1,29.0,480
1,199.9,460
3,219.25,282
1,59.0,410
1,45.9,335
1,69.9,264
1,2749.0,127
1,44.9,245
1,95.0,37
2,339.98,453
1,9.9,320
1,2258.0,19
1,89.9,175
1,69.4,390
1,39.9,34
1,121.99,402
1,156.0,199
1,89.18,162
1,149.9,393
1,48.99,235
1,125.0,361
1,48.9,515
